Date,Open,High,Low,Close,Adj Close,Volume
2006-10-16,0.799680,0.800510,0.797260,0.797380,0.797380,0
2006-10-17,0.797450,0.798720,0.795800,0.797130,0.797130,0
2006-10-18,0.797190,0.799780,0.796180,0.797510,0.797510,0
2006-10-19,0.797450,0.797770,0.791140,0.791950,0.791950,0
2006-10-20,0.791830,0.793520,0.791080,0.792640,0.792640,0
2006-10-23,0.792900,0.797480,0.792200,0.796750,0.796750,0
2006-10-24,0.796690,0.798210,0.795040,0.796240,0.796240,0
2006-10-25,0.796310,0.796370,0.792390,0.792640,0.792640,0
2006-10-26,0.792770,0.792800,0.787400,0.787770,0.787770,0
2006-10-27,0.787870,0.789480,0.783940,0.784740,0.784740,0
2006-10-30,0.785480,0.787220,0.785240,0.786290,0.786290,0
2006-10-31,0.786230,0.788390,0.782290,0.783270,0.783270,0
2006-11-01,0.783390,0.784530,0.781620,0.784040,0.784040,0
2006-11-02,0.784010,0.784870,0.782170,0.782470,0.782470,0
2006-11-03,0.782530,0.788020,0.782350,0.786970,0.786970,0
2006-11-06,0.786230,0.787800,0.785300,0.785820,0.785820,0
2006-11-07,0.785670,0.785850,0.780150,0.782530,0.782530,0
2006-11-08,0.782530,0.784130,0.780880,0.783700,0.783700,0
2006-11-09,0.783730,0.784130,0.778450,0.779270,0.779270,0
2006-11-10,0.779000,0.779210,0.775550,0.777970,0.777970,0
2006-11-13,0.778390,0.781340,0.776460,0.779670,0.779670,0
2006-11-14,0.780090,0.781250,0.777000,0.780400,0.780400,0
2006-11-15,0.780400,0.782350,0.779180,0.779730,0.779730,0
2006-11-16,0.779790,0.781920,0.779120,0.781620,0.781620,0
2006-11-17,0.781740,0.783390,0.778210,0.778210,0.778210,0
2006-11-20,0.779970,0.780760,0.778150,0.780150,0.780150,0
2006-11-21,0.780270,0.781160,0.778030,0.778450,0.778450,0
2006-11-22,0.778570,0.778570,0.771840,0.772860,0.772860,0
2006-11-23,0.778570,0.778570,0.770650,0.772080,0.772080,0
2006-11-24,0.772080,0.772200,0.763070,0.764230,0.764230,0
2006-11-27,0.759990,0.763300,0.759990,0.761440,0.761440,0
2006-11-28,0.761380,0.762080,0.757000,0.757350,0.757350,0
2006-11-29,0.757460,0.761040,0.756770,0.760570,0.760570,0
2006-11-30,0.760570,0.760630,0.753550,0.754660,0.754660,0
2006-12-01,0.754150,0.756230,0.749230,0.749570,0.749570,0
2006-12-04,0.748760,0.752620,0.748760,0.749850,0.749850,0
2006-12-05,0.749850,0.752190,0.748670,0.750810,0.750810,0
2006-12-06,0.750860,0.754030,0.749570,0.752640,0.752640,0
2006-12-07,0.752670,0.753010,0.750470,0.752670,0.752670,0
2006-12-08,0.752670,0.757580,0.744600,0.746600,0.746600,0
2006-12-11,0.758500,0.761320,0.754030,0.754660,0.754660,0
2006-12-12,0.754660,0.756090,0.752500,0.752730,0.752730,0
2006-12-13,0.752730,0.757690,0.752560,0.756540,0.756540,0
2006-12-14,0.756540,0.760860,0.754770,0.760080,0.760080,0
2006-12-15,0.760280,0.765460,0.758700,0.763420,0.763420,0
2006-12-18,0.764260,0.765930,0.762310,0.763010,0.763010,0
2006-12-19,0.763070,0.764200,0.756720,0.757170,0.757170,0
2006-12-20,0.757120,0.759590,0.755000,0.758320,0.758320,0
2006-12-21,0.758320,0.760800,0.756830,0.758500,0.758500,0
2006-12-22,0.758500,0.762540,0.756890,0.761210,0.761210,0
2006-12-25,0.761210,0.762950,0.759530,0.761270,0.761270,0
2006-12-26,0.761270,0.763710,0.760860,0.762780,0.762780,0
2006-12-27,0.762540,0.763070,0.758900,0.761900,0.761900,0
2006-12-28,0.761900,0.762830,0.757630,0.760570,0.760570,0
2006-12-29,0.760570,0.761040,0.757120,0.757690,0.757690,0
2007-01-01,0.757690,0.758960,0.756430,0.756490,0.756490,0
2007-01-02,0.756490,0.756570,0.752220,0.753240,0.753240,0
2007-01-03,0.753240,0.760140,0.752390,0.759240,0.759240,0
2007-01-04,0.759240,0.764470,0.758670,0.763770,0.763770,0
2007-01-05,0.763940,0.770180,0.763130,0.770120,0.770120,0
2007-01-08,0.768760,0.770060,0.766870,0.766870,0.766870,0
2007-01-09,0.767050,0.769730,0.766340,0.769410,0.769410,0
2007-01-10,0.769470,0.773100,0.769110,0.772800,0.772800,0
2007-01-11,0.772860,0.776040,0.768880,0.775490,0.775490,0
2007-01-12,0.775430,0.776940,0.772680,0.773510,0.773510,0
2007-01-15,0.773460,0.774050,0.771780,0.773040,0.773040,0
2007-01-16,0.772980,0.774410,0.769940,0.773990,0.773990,0
2007-01-17,0.773990,0.775010,0.772200,0.772800,0.772800,0
2007-01-18,0.772800,0.774980,0.770590,0.771550,0.771550,0
2007-01-19,0.771490,0.774050,0.769050,0.771070,0.771070,0
2007-01-22,0.771430,0.773460,0.770530,0.772200,0.772200,0
2007-01-23,0.772200,0.773040,0.766640,0.767870,0.767870,0
2007-01-24,0.767810,0.772080,0.766990,0.771430,0.771430,0
2007-01-25,0.771310,0.774050,0.769230,0.772800,0.772800,0
2007-01-26,0.773040,0.775920,0.772680,0.773460,0.773460,0
2007-01-29,0.773810,0.775190,0.771370,0.771430,0.771430,0
2007-01-30,0.771430,0.772320,0.770360,0.771250,0.771250,0
2007-01-31,0.771250,0.773460,0.767050,0.767870,0.767870,0
2007-02-01,0.767810,0.768820,0.766810,0.768110,0.768110,0
2007-02-02,0.768110,0.772020,0.766310,0.771370,0.771370,0
2007-02-05,0.771430,0.774200,0.771190,0.773280,0.773280,0
2007-02-06,0.773160,0.774230,0.769760,0.770180,0.770180,0
2007-02-07,0.770060,0.770770,0.767700,0.767870,0.767870,0
2007-02-08,0.767900,0.770480,0.766580,0.766870,0.766870,0
2007-02-09,0.766870,0.770000,0.766580,0.768820,0.768820,0
2007-02-12,0.768050,0.772560,0.767050,0.771430,0.771430,0
2007-02-13,0.771430,0.771780,0.766750,0.767340,0.767340,0
2007-02-14,0.767340,0.767580,0.760570,0.761040,0.761040,0
2007-02-15,0.761090,0.762020,0.759360,0.761320,0.761320,0
2007-02-16,0.761440,0.763180,0.760630,0.761150,0.761150,0
2007-02-19,0.760510,0.761900,0.759710,0.760340,0.760340,0
2007-02-20,0.760230,0.761440,0.758270,0.760570,0.760570,0
2007-02-21,0.760690,0.762430,0.759590,0.761090,0.761090,0
2007-02-22,0.761040,0.764230,0.760920,0.761900,0.761900,0
2007-02-23,0.761900,0.762890,0.758380,0.759360,0.759360,0
2007-02-26,0.758610,0.760170,0.757580,0.757920,0.757920,0
2007-02-27,0.757810,0.759650,0.754030,0.755740,0.755740,0
2007-02-28,0.755860,0.758500,0.755400,0.755920,0.755920,0
2007-03-01,0.755890,0.759760,0.755230,0.759300,0.759300,0
2007-03-02,0.759210,0.760630,0.757400,0.759590,0.759590,0
2007-03-05,0.758380,0.764670,0.757920,0.764120,0.764120,0
2007-03-06,0.764180,0.764230,0.760920,0.761150,0.761150,0
2007-03-07,0.761090,0.762540,0.758380,0.758810,0.758810,0
2007-03-08,0.758840,0.762250,0.758550,0.760920,0.760920,0
2007-03-09,0.761150,0.763940,0.759760,0.762430,0.762430,0
2007-03-12,0.761850,0.762630,0.757630,0.758270,0.758270,0
2007-03-13,0.758380,0.759760,0.756370,0.758150,0.758150,0
2007-03-14,0.758040,0.758550,0.755120,0.755570,0.755570,0
2007-03-15,0.755630,0.757690,0.752900,0.752840,0.752840,0
2007-03-16,0.752790,0.753240,0.749570,0.750860,0.750860,0
2007-03-19,0.750750,0.752730,0.750530,0.751150,0.751150,0
2007-03-20,0.751200,0.753130,0.750470,0.750980,0.750980,0
2007-03-21,0.751090,0.752390,0.745710,0.746320,0.746320,0
2007-03-22,0.746270,0.751030,0.746270,0.749960,0.749960,0
2007-03-23,0.749910,0.752790,0.749510,0.752050,0.752050,0
2007-03-26,0.753580,0.754270,0.749290,0.750080,0.750080,0
2007-03-27,0.750020,0.750470,0.748170,0.748220,0.748220,0
2007-03-28,0.748390,0.751200,0.747890,0.751030,0.751030,0
2007-03-29,0.751090,0.751650,0.748950,0.749910,0.749910,0
2007-03-30,0.749740,0.752420,0.746460,0.748560,0.748560,0
2007-04-02,0.748620,0.749850,0.747380,0.747940,0.747940,0
2007-04-03,0.747890,0.750530,0.747270,0.750470,0.750470,0
2007-04-04,0.750470,0.750640,0.747500,0.747720,0.747720,0
2007-04-05,0.747830,0.748730,0.743990,0.744490,0.744490,0
2007-04-06,0.744490,0.748110,0.744490,0.746160,0.746160,0
2007-04-09,0.747720,0.749400,0.747380,0.748780,0.748780,0
2007-04-10,0.748730,0.748950,0.743330,0.744490,0.744490,0
2007-04-11,0.744600,0.745490,0.743990,0.744050,0.744050,0
2007-04-12,0.744050,0.744270,0.740910,0.741230,0.741230,0
2007-04-13,0.741130,0.741560,0.738060,0.739590,0.739590,0
2007-04-16,0.736490,0.739150,0.736490,0.739150,0.739150,0
2007-04-17,0.739040,0.739150,0.735730,0.736810,0.736810,0
2007-04-18,0.736810,0.737190,0.734430,0.734540,0.734540,0
2007-04-19,0.734430,0.737080,0.733680,0.733980,0.733980,0
2007-04-20,0.733940,0.736000,0.733270,0.735890,0.735890,0
2007-04-23,0.735020,0.738120,0.734970,0.736160,0.736160,0
2007-04-24,0.736210,0.737900,0.732870,0.733350,0.733350,0
2007-04-25,0.733380,0.733890,0.731900,0.733190,0.733190,0
2007-04-26,0.733270,0.735890,0.732390,0.735890,0.735890,0
2007-04-27,0.735840,0.735890,0.731210,0.732330,0.732330,0
2007-04-30,0.733080,0.735730,0.731210,0.732490,0.732490,0
2007-05-01,0.732390,0.735620,0.731420,0.735240,0.735240,0
2007-05-02,0.735290,0.737320,0.734700,0.735940,0.735940,0
2007-05-03,0.735940,0.738010,0.734210,0.737680,0.737680,0
2007-05-04,0.737680,0.738720,0.734810,0.735890,0.735890,0
2007-05-07,0.735400,0.735730,0.733840,0.735290,0.735290,0
2007-05-08,0.735290,0.739590,0.734050,0.738500,0.738500,0
2007-05-09,0.738440,0.739480,0.737190,0.739260,0.739260,0
2007-05-10,0.739260,0.742340,0.737300,0.741670,0.741670,0
2007-05-11,0.741620,0.742530,0.738990,0.739590,0.739590,0
2007-05-14,0.738830,0.739210,0.737570,0.738390,0.738390,0
2007-05-15,0.738390,0.739130,0.734920,0.735510,0.735510,0
2007-05-16,0.735560,0.740250,0.734700,0.739430,0.739430,0
2007-05-17,0.739480,0.741730,0.738330,0.740910,0.740910,0
2007-05-18,0.740960,0.742340,0.739480,0.740030,0.740030,0
2007-05-21,0.739370,0.743990,0.739320,0.742610,0.742610,0
2007-05-22,0.742450,0.743940,0.742060,0.743380,0.743380,0
2007-05-23,0.743380,0.745270,0.740740,0.743050,0.743050,0
2007-05-24,0.742940,0.745050,0.742830,0.744600,0.744600,0
2007-05-25,0.744600,0.745430,0.742280,0.743490,0.743490,0
2007-05-28,0.743440,0.743600,0.742940,0.743380,0.743380,0
2007-05-29,0.743440,0.744990,0.739750,0.743720,0.743720,0
2007-05-30,0.743660,0.745490,0.743050,0.744490,0.744490,0
2007-05-31,0.744490,0.744770,0.742280,0.743160,0.743160,0
2007-06-01,0.743160,0.746440,0.743050,0.743940,0.743940,0
2007-06-04,0.743940,0.744160,0.740850,0.741180,0.741180,0
2007-06-05,0.741230,0.741290,0.738010,0.739640,0.739640,0
2007-06-06,0.739640,0.741340,0.738610,0.741130,0.741130,0
2007-06-07,0.740910,0.744820,0.739970,0.744710,0.744710,0
2007-06-08,0.744710,0.750190,0.744600,0.748500,0.748500,0
2007-06-11,0.748390,0.749790,0.748280,0.748730,0.748730,0
2007-06-12,0.748840,0.751710,0.747940,0.751540,0.751540,0
2007-06-13,0.751540,0.753810,0.750980,0.751310,0.751310,0
2007-06-14,0.751310,0.752390,0.750640,0.750980,0.750980,0
2007-06-15,0.751090,0.751370,0.746550,0.747440,0.747440,0
2007-06-18,0.747160,0.747270,0.745210,0.745380,0.745380,0
2007-06-19,0.745380,0.746990,0.744210,0.744930,0.744930,0
2007-06-20,0.744990,0.746490,0.744100,0.746490,0.746490,0
2007-06-21,0.746600,0.747660,0.745930,0.746600,0.746600,0
2007-06-22,0.746600,0.747160,0.742230,0.742340,0.742340,0
2007-06-25,0.742610,0.743880,0.742170,0.742500,0.742500,0
2007-06-26,0.742610,0.744160,0.741950,0.743550,0.743550,0
2007-06-27,0.743550,0.745100,0.743110,0.743220,0.743220,0
2007-06-28,0.743220,0.744710,0.742060,0.743660,0.743660,0
2007-06-29,0.743660,0.744380,0.737950,0.738770,0.738770,0
2007-07-02,0.738390,0.739040,0.733140,0.733410,0.733410,0
2007-07-03,0.733570,0.735840,0.733460,0.734650,0.734650,0
2007-07-04,0.734650,0.734860,0.733620,0.734480,0.734480,0
2007-07-05,0.734430,0.736160,0.732330,0.735350,0.735350,0
2007-07-06,0.735400,0.736700,0.733140,0.733680,0.733680,0
2007-07-09,0.733780,0.734590,0.733190,0.734000,0.734000,0
2007-07-10,0.734000,0.735190,0.725690,0.726740,0.726740,0
2007-07-11,0.726690,0.728170,0.725640,0.727060,0.727060,0
2007-07-12,0.727060,0.727590,0.724740,0.725270,0.725270,0
2007-07-13,0.725370,0.726430,0.724170,0.725430,0.725430,0
2007-07-16,0.726010,0.726370,0.724430,0.725850,0.725850,0
2007-07-17,0.725790,0.726480,0.724740,0.725160,0.725160,0
2007-07-18,0.725060,0.726480,0.722910,0.724270,0.724270,0
2007-07-19,0.724170,0.725160,0.723070,0.724740,0.724740,0
2007-07-20,0.724640,0.725480,0.722330,0.722860,0.722860,0
2007-07-23,0.722750,0.724740,0.722230,0.724380,0.724380,0
2007-07-24,0.724480,0.724530,0.722070,0.723330,0.723330,0
2007-07-25,0.723220,0.729870,0.723220,0.728540,0.728540,0
2007-07-26,0.728600,0.730090,0.726370,0.727270,0.727270,0
2007-07-27,0.727380,0.733680,0.727060,0.733350,0.733350,0
2007-07-30,0.733620,0.733890,0.728970,0.729290,0.729290,0
2007-07-31,0.729290,0.731420,0.728490,0.731420,0.731420,0
2007-08-01,0.731530,0.732820,0.729390,0.731150,0.731150,0
2007-08-02,0.731210,0.732440,0.729500,0.729550,0.729550,0
2007-08-03,0.729610,0.730510,0.723800,0.725320,0.725320,0
2007-08-06,0.723690,0.725480,0.722600,0.724800,0.724800,0
2007-08-07,0.724740,0.727910,0.723800,0.727750,0.727750,0
2007-08-08,0.727700,0.728490,0.723330,0.724480,0.724480,0
2007-08-09,0.724480,0.731850,0.723800,0.731310,0.731310,0
2007-08-10,0.731370,0.732710,0.729660,0.730510,0.730510,0
2007-08-13,0.730410,0.734970,0.729340,0.734590,0.734590,0
2007-08-14,0.734590,0.738990,0.733890,0.738830,0.738830,0
2007-08-15,0.738880,0.745050,0.738830,0.744710,0.744710,0
2007-08-16,0.744770,0.747220,0.743660,0.744880,0.744880,0
2007-08-17,0.744770,0.747050,0.738830,0.741070,0.741070,0
2007-08-20,0.741450,0.742670,0.740300,0.742120,0.742120,0
2007-08-21,0.742170,0.743110,0.739640,0.743220,0.743220,0
2007-08-22,0.743160,0.743270,0.737570,0.738010,0.738010,0
2007-08-23,0.738060,0.738550,0.735940,0.737630,0.737630,0
2007-08-24,0.737570,0.737680,0.730620,0.731690,0.731690,0
2007-08-27,0.731210,0.733300,0.730620,0.733250,0.733250,0
2007-08-28,0.733250,0.735350,0.731050,0.735350,0.735350,0
2007-08-29,0.735240,0.737190,0.730890,0.731310,0.731310,0
2007-08-30,0.731580,0.735510,0.731150,0.733030,0.733030,0
2007-08-31,0.732820,0.734050,0.728860,0.733030,0.733030,0
2007-09-03,0.733460,0.734860,0.732330,0.734540,0.734540,0
2007-09-04,0.734540,0.737680,0.733780,0.734210,0.734210,0
2007-09-05,0.734320,0.736810,0.731420,0.732390,0.732390,0
2007-09-06,0.732390,0.733250,0.729390,0.730140,0.730140,0
2007-09-07,0.730190,0.731740,0.725060,0.725950,0.725950,0
2007-09-10,null,null,null,null,null,null
2007-09-11,0.724170,0.725690,0.722180,0.722540,0.722540,0
2007-09-12,0.722650,0.723220,0.718700,0.719010,0.719010,0
2007-09-13,0.719060,0.721190,0.718180,0.721140,0.721140,0
2007-09-14,0.720980,0.722180,0.719580,0.720560,0.720560,0
2007-09-17,0.721080,0.721760,0.719990,0.721240,0.721240,0
2007-09-18,0.721140,0.722860,0.714800,0.715310,0.715310,0
2007-09-19,0.715310,0.717360,0.714900,0.715870,0.715870,0
2007-09-20,0.715870,0.715870,0.709320,0.710280,0.710280,0
2007-09-21,0.710380,0.711850,0.708320,0.709620,0.709620,0
2007-09-24,0.709670,0.710630,0.707760,0.710530,0.710530,0
2007-09-25,0.710480,0.710930,0.706610,0.706610,0.706610,0
2007-09-26,0.706710,0.708520,0.706110,0.707560,0.707560,0
2007-09-27,0.707610,0.707910,0.704970,0.706610,0.706610,0
2007-09-28,0.706610,0.706610,0.700480,0.701020,0.701020,0
2007-10-01,0.700720,0.703480,0.700480,0.702440,0.702440,0
2007-10-02,0.702440,0.707060,0.702300,0.706610,0.706610,0
2007-10-03,0.706560,0.709870,0.704230,0.709220,0.709220,0
2007-10-04,0.709270,0.710430,0.706910,0.707460,0.707460,0
2007-10-05,0.707460,0.711950,0.706410,0.707560,0.707560,0
2007-10-08,0.706760,0.712300,0.706610,0.711790,0.711790,0
2007-10-09,0.711850,0.713420,0.708520,0.708870,0.708870,0
2007-10-10,0.708820,0.709370,0.705670,0.707160,0.707160,0
2007-10-11,0.707160,0.707310,0.702250,0.704130,0.704130,0
2007-10-12,0.704130,0.706160,0.703580,0.704720,0.704720,0
2007-10-15,0.705770,0.706020,0.702100,0.704030,0.704030,0
2007-10-16,0.703980,0.706860,0.703040,0.705370,0.705370,0
2007-10-17,0.705370,0.706070,0.702840,0.703380,0.703380,0
2007-10-18,0.703430,0.704230,0.699010,0.699550,0.699550,0
2007-10-19,0.699450,0.701750,0.698420,0.699450,0.699450,0
2007-10-22,0.697740,0.707910,0.696910,0.705220,0.705220,0
2007-10-23,0.705220,0.705570,0.700570,0.701360,0.701360,0
2007-10-24,0.701460,0.704470,0.700770,0.701110,0.701110,0
2007-10-25,0.701110,0.701710,0.697590,0.698030,0.698030,0
2007-10-26,0.698030,0.698370,0.694490,0.694780,0.694780,0
2007-10-29,0.694060,0.695460,0.692710,0.693580,0.693580,0
2007-10-30,0.693630,0.695510,0.692330,0.692520,0.692520,0
2007-10-31,0.692520,0.693190,0.689750,0.690990,0.690990,0
2007-11-01,0.691080,0.694060,0.690800,0.693140,0.693140,0
2007-11-02,0.693100,0.693190,0.688520,0.690230,0.690230,0
2007-11-05,0.689370,0.691990,0.689080,0.690700,0.690700,0
2007-11-06,0.690660,0.690990,0.686340,0.686620,0.686620,0
2007-11-07,0.686770,0.686950,0.679210,0.683810,0.683810,0
2007-11-08,0.683760,0.683760,0.680230,0.681150,0.681150,0
2007-11-09,0.681150,0.682730,0.677970,0.681430,0.681430,0
2007-11-12,0.682130,0.688520,0.681940,0.688520,0.688520,0
2007-11-13,0.688420,0.688520,0.683480,0.683950,0.683950,0
2007-11-14,0.684040,0.684130,0.679350,0.682590,0.682590,0
2007-11-15,0.682450,0.684420,0.680230,0.683950,0.683950,0
2007-11-16,0.683950,0.685490,0.681660,0.683340,0.683340,0
2007-11-19,0.681570,0.683810,0.680740,0.681710,0.681710,0
2007-11-20,0.681760,0.683150,0.673450,0.674170,0.674170,0
2007-11-21,0.674220,0.676410,0.672540,0.673040,0.673040,0
2007-11-22,0.673080,0.674540,0.672310,0.673130,0.673130,0
2007-11-23,0.673170,0.676220,0.668580,0.675630,0.675630,0
2007-11-26,null,null,null,null,null,null
2007-11-27,0.672220,0.675130,0.670920,0.673950,0.673950,0
2007-11-28,0.673950,0.679580,0.673040,0.673810,0.673810,0
2007-11-29,0.673720,0.679070,0.673670,0.677510,0.677510,0
2007-11-30,0.677550,0.683530,0.676410,0.680460,0.680460,0
2007-12-03,0.682040,0.683710,0.680090,0.681660,0.681660,0
2007-12-04,0.681620,0.683150,0.677090,0.677230,0.677230,0
2007-12-05,0.677320,0.685030,0.677000,0.684980,0.684980,0
2007-12-06,0.684840,0.687710,0.682170,0.682170,0.682170,0
2007-12-07,0.682270,0.684740,0.681760,0.682310,0.682310,0
2007-12-10,0.682360,0.682970,0.678660,0.679860,0.679860,0
2007-12-11,0.679720,0.682780,0.677970,0.681900,0.681900,0
2007-12-12,0.681990,0.682450,0.678430,0.679530,0.679530,0
2007-12-13,0.679620,0.685540,0.678750,0.683530,0.683530,0
2007-12-14,0.683710,0.693720,0.682310,0.692660,0.692660,0
2007-12-17,0.693480,0.697540,0.691990,0.693820,0.693820,0
2007-12-18,null,null,null,null,null,null
2007-12-19,0.693480,0.697350,0.693290,0.695220,0.695220,0
2007-12-20,0.695220,0.698470,0.694880,0.697690,0.697690,0
2007-12-21,0.697690,0.697740,0.694010,0.695020,0.695020,0
2007-12-24,0.695310,0.695510,0.693770,0.694590,0.694590,0
2007-12-25,0.694640,0.694880,0.693670,0.694640,0.694640,0
2007-12-26,0.694540,0.694730,0.689370,0.690230,0.690230,0
2007-12-27,0.690230,0.690990,0.683060,0.684280,0.684280,0
2007-12-28,0.684280,0.685120,0.678890,0.679440,0.679440,0
2007-12-31,0.678560,0.686200,0.677970,0.684880,0.684880,0
2008-01-01,0.684880,0.685780,0.683530,0.683990,0.683990,0
2008-01-02,0.683850,0.684880,0.678290,0.679490,0.679490,0
2008-01-03,0.679490,0.680550,0.676640,0.678200,0.678200,0
2008-01-04,0.678100,0.680320,0.674850,0.677740,0.677740,0
2008-01-07,0.677870,0.681800,0.677870,0.681060,0.681060,0
2008-01-08,0.641350,0.643920,0.641320,0.642220,0.642220,0
2008-01-09,0.679950,0.682920,0.678430,0.681940,0.681940,0
2008-01-10,0.681990,0.682500,0.675130,0.675630,0.675630,0
2008-01-11,0.675580,0.677230,0.674950,0.676130,0.676130,0
2008-01-14,0.675310,0.675630,0.670600,0.672540,0.672540,0
2008-01-15,0.672540,0.676640,0.670240,0.675580,0.675580,0
2008-01-16,0.675580,0.684420,0.672990,0.681940,0.681940,0
2008-01-17,0.682170,0.685120,0.680040,0.683060,0.683060,0
2008-01-18,0.682970,0.684840,0.680740,0.684090,0.684090,0
2008-01-21,0.684930,0.693530,0.684930,0.693480,0.693480,0
2008-01-22,0.693340,0.695750,0.680970,0.682690,0.682690,0
2008-01-23,0.682870,0.688750,0.682550,0.683430,0.683430,0
2008-01-24,0.683530,0.685030,0.676770,0.676860,0.676860,0
2008-01-25,0.676860,0.681940,0.676860,0.681430,0.681430,0
2008-01-28,0.680600,0.681850,0.675720,0.676220,0.676220,0
2008-01-29,0.676320,0.678290,0.676220,0.676960,0.676960,0
2008-01-30,0.676960,0.677600,0.672310,0.674260,0.674260,0
2008-01-31,0.674310,0.675080,0.670510,0.672720,0.672720,0
2008-02-01,0.672680,0.675810,0.669700,0.675680,0.675680,0
2008-02-04,0.675540,0.675860,0.673580,0.674400,0.674400,0
2008-02-05,0.674170,0.683760,0.674170,0.683150,0.683150,0
2008-02-06,0.683200,0.685120,0.681800,0.684130,0.684130,0
2008-02-07,0.684180,0.691950,0.682640,0.690660,0.690660,0
2008-02-08,0.642220,0.643460,0.642220,0.642220,0.642220,0
2008-02-11,0.688140,0.690320,0.686010,0.689560,0.689560,0
2008-02-12,0.689510,0.689560,0.684510,0.685780,0.685780,0
2008-02-13,0.686010,0.687850,0.685210,0.687000,0.687000,0
2008-02-14,0.686910,0.687240,0.682730,0.682870,0.682870,0
2008-02-15,0.682970,0.683340,0.679990,0.681380,0.681380,0
2008-02-18,0.681380,0.684130,0.680690,0.682590,0.682590,0
2008-02-19,0.682690,0.682780,0.677640,0.678890,0.678890,0
2008-02-20,0.678840,0.683760,0.678750,0.679210,0.679210,0
2008-02-21,0.679160,0.679900,0.674040,0.674990,0.674990,0
2008-02-22,0.674950,0.676040,0.673130,0.674490,0.674490,0
2008-02-25,0.674130,0.675680,0.673720,0.674040,0.674040,0
2008-02-26,0.674040,0.676410,0.664940,0.666840,0.666840,0
2008-02-27,0.666760,0.667380,0.660500,0.661460,0.661460,0
2008-02-28,0.661460,0.663260,0.656690,0.658070,0.658070,0
2008-02-29,0.658460,0.659850,0.656250,0.658240,0.658240,0
2008-03-03,0.657760,0.659460,0.654880,0.657890,0.657890,0
2008-03-04,0.657940,0.658890,0.655910,0.657460,0.657460,0
2008-03-05,0.657510,0.659940,0.654020,0.654580,0.654580,0
2008-03-06,0.654540,0.654710,0.649430,0.649980,0.649980,0
2008-03-07,0.649980,0.652490,0.647790,0.652060,0.652060,0
2008-03-10,0.650200,0.652610,0.649900,0.651850,0.651850,0
2008-03-11,0.651810,0.654110,0.645660,0.651810,0.651810,0
2008-03-12,0.651850,0.651850,0.642220,0.643500,0.643500,0
2008-03-13,0.643420,0.644120,0.639180,0.640120,0.640120,0
2008-03-14,0.640080,0.643540,0.637670,0.640290,0.640290,0
2008-03-17,0.635000,13.717000,0.628810,0.635000,0.635000,0
2008-03-18,0.635040,0.640330,0.631790,0.638650,0.638650,0
2008-03-19,0.638610,0.641560,0.633750,0.639430,0.639430,0
2008-03-20,0.639350,0.649220,0.639350,0.647580,0.647580,0
2008-03-21,0.647750,0.648930,0.637060,0.637060,0.637060,0
2008-03-24,0.649060,0.651640,0.647330,0.647880,0.647880,0
2008-03-25,0.647710,0.648630,0.638690,0.640530,0.640530,0
2008-03-26,0.640530,0.641400,0.630600,0.631950,0.631950,0
2008-03-27,0.632110,0.635610,0.631110,0.632350,0.632350,0
2008-03-28,0.632550,0.634920,0.631470,0.634480,0.634480,0
2008-03-31,0.633190,0.634880,0.629290,0.634600,0.634600,0
2008-04-01,null,null,null,null,null,null
2008-04-02,0.640330,0.643420,0.636980,0.637840,0.637840,0
2008-04-03,0.637800,0.644450,0.637510,0.638280,0.638280,0
2008-04-04,0.638330,0.639220,0.634800,0.635450,0.635450,0
2008-04-07,0.635730,0.639430,0.635490,0.636740,0.636740,0
2008-04-08,0.642260,0.642760,0.639810,0.641930,0.641930,0
2008-04-09,0.637230,0.637310,0.630480,0.631950,0.631950,0
2008-04-10,0.631990,0.635810,0.628810,0.635240,0.635240,0
2008-04-11,0.635200,0.635280,0.630910,0.632030,0.632030,0
2008-04-14,0.636130,0.637800,0.629490,0.631910,0.631910,0
2008-04-15,0.631870,0.634400,0.630000,0.633470,0.633470,0
2008-04-16,0.633550,0.633710,0.625940,0.626640,0.626640,0
2008-04-17,0.626800,0.630560,0.625940,0.628850,0.628850,0
2008-04-18,0.628770,0.636090,0.626800,0.635570,0.635570,0
2008-04-21,0.632750,0.632960,0.627230,0.628460,0.628460,0
2008-04-22,0.628480,0.631190,0.624490,0.625470,0.625470,0
2008-04-23,0.625710,0.630320,0.625080,0.629960,0.629960,0
2008-04-24,0.629880,0.639200,0.629530,0.637590,0.637590,0
2008-04-25,0.637580,0.642650,0.636660,0.639510,0.639510,0
2008-04-28,0.640980,0.640980,0.637430,0.638860,0.638860,0
2008-04-29,0.638940,0.642930,0.638530,0.642380,0.642380,0
2008-04-30,0.642310,0.643920,0.639440,0.640120,0.640120,0
2008-05-01,null,null,null,null,null,null
2008-05-02,0.646080,0.650320,0.645240,0.647920,0.647920,0
2008-05-05,0.647880,0.648000,0.644410,0.645240,0.645240,0
2008-05-06,0.645230,0.646790,0.641370,0.643670,0.643670,0
2008-05-07,0.643580,0.650580,0.643580,0.649980,0.649980,0
2008-05-08,0.642010,0.647180,0.642010,0.646660,0.646660,0
2008-05-09,0.649480,0.649510,0.645580,0.645580,0.645580,0
2008-05-12,0.647000,0.650240,0.642310,0.643500,0.643500,0
2008-05-13,0.643650,0.647710,0.642600,0.646120,0.646120,0
2008-05-14,0.646290,0.649180,0.645790,0.646450,0.646450,0
